ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-11414,WiFi drops frequently,User reported: WiFi drops frequently. Department: Operations. Impact: Department-wide.,Network,Low,Resolved,2024-06-25 18:52:22,2024-06-26 02:52:22,2024-06-30 11:52:22,113,Frank Davis,Sales,"Issue was user error, provided training.",5,5,False,True,tenant_initech
TKT-11415,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: IT. Impact: Company-wide.,Cloud,Medium,Resolved,2023-11-29 17:36:25,2023-11-29 20:36:25,2023-12-01 01:36:25,32,Bob Martinez,Operations,Escalated to L2 support for further investigation.,1,1,False,False,tenant_acme
TKT-11416,Calendar invites not working,User reported: Calendar invites not working. Department: Finance. Impact: Department-wide.,Email,Low,Resolved,2023-04-13 20:16:22,2023-04-14 04:16:22,2023-04-16 17:16:22,69,Frank Davis,Sales,Network settings reconfigured.,3,6,False,False,tenant_globex
TKT-11417,Monitor flickering,User reported: Monitor flickering. Department: Finance. Impact: Company-wide.,Hardware,Medium,In Progress,2023-07-17 21:10:36,2023-07-18 06:10:36,,,Bob Martinez,Finance,,,1,False,True,tenant_globex
TKT-11418,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Legal. Impact: Company-wide.,Email,Medium,In Progress,2023-07-18 08:08:36,2023-07-18 13:08:36,,,Alice Johnson,HR,,,4,False,False,tenant_globex
TKT-11419,Paper jammed,User reported: Paper jammed. Department: Operations. Impact: Single user.,Printing,Medium,In Progress,2023-01-14 04:41:23,2023-01-14 08:41:23,,,David Lee,HR,,,1,False,False,tenant_acme
TKT-11420,Password reset required,User reported: Password reset required. Department: IT. Impact: Department-wide.,Security,Medium,In Progress,2024-05-14 10:09:37,2024-05-14 22:09:37,,,Alice Johnson,HR,,,5,True,False,tenant_globex
TKT-11421,Mouse not responding,User reported: Mouse not responding. Department: Finance. Impact: Multiple users.,Hardware,Medium,Closed,2024-01-05 10:23:35,2024-01-05 19:23:35,2024-01-07 01:23:35,39,Carol White,IT,User credentials reset and access restored.,3,7,False,False,tenant_acme
TKT-11422,Database backup failed,User reported: Database backup failed. Department: Sales. Impact: Department-wide.,Database,Medium,Resolved,2023-02-02 19:21:41,2023-02-03 03:21:41,2023-02-04 10:21:41,39,Frank Davis,Engineering,User credentials reset and access restored.,5,5,True,False,tenant_initech
TKT-11423,Printer offline,User reported: Printer offline. Department: HR. Impact: Single user.,Printing,Medium,Resolved,2023-04-20 00:25:19,2023-04-20 04:25:19,2023-04-21 23:25:19,47,Alice Johnson,Finance,Workaround provided while permanent fix is pending.,5,3,False,False,tenant_globex
TKT-11424,New employee onboarding,User reported: New employee onboarding. Department: Engineering. Impact: Company-wide.,Access Management,Low,In Progress,2023-12-31 00:09:15,2023-12-31 08:09:15,,,Carol White,Sales,,,7,False,False,tenant_initech
TKT-11425,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Single user.,Cloud,Medium,Resolved,2024-05-24 18:25:51,2024-05-25 03:25:51,2024-05-25 19:25:51,25,Emma Brown,Legal,Configuration updated and verified working.,5,6,False,False,tenant_globex
TKT-11426,Mouse not responding,User reported: Mouse not responding. Department: Engineering. Impact: Department-wide.,Hardware,Low,Resolved,2023-11-23 10:40:24,2023-11-23 22:40:24,2023-11-25 14:40:24,52,Emma Brown,Operations,"Issue was user error, provided training.",3,3,False,False,tenant_globex
TKT-11427,Access denied to table,User reported: Access denied to table. Department: HR. Impact: Multiple users.,Database,Low,Escalated,2023-06-12 22:42:45,2023-06-13 09:42:45,,,Frank Davis,Engineering,,,2,False,True,tenant_initech
TKT-11428,Printer jam,User reported: Printer jam. Department: Sales. Impact: Department-wide.,Hardware,Medium,In Progress,2024-02-25 02:46:41,2024-02-25 09:46:41,,,Emma Brown,Sales,,,1,False,False,tenant_acme
TKT-11429,Error code 0x80070057,User reported: Error code 0x80070057. Department: HR. Impact: Multiple users.,Software,Low,Resolved,2023-04-23 04:01:46,2023-04-23 08:01:46,2023-04-26 13:01:46,81,David Lee,Engineering,"Issue was user error, provided training.",1,1,False,False,tenant_globex
TKT-11430,Paper jammed,User reported: Paper jammed. Department: Engineering. Impact: Department-wide.,Printing,Medium,Resolved,2023-02-13 04:59:46,2023-02-13 06:59:46,2023-02-14 16:59:46,36,Frank Davis,Legal,Third-party vendor engaged for resolution.,4,8,False,False,tenant_acme
TKT-11431,SSO not working,User reported: SSO not working. Department: Legal. Impact: Company-wide.,Access Management,Critical,Closed,2023-03-02 02:43:38,2023-03-02 14:43:38,2023-03-02 03:43:38,1,Bob Martinez,Operations,Workaround provided while permanent fix is pending.,1,6,True,False,tenant_globex
TKT-11432,New employee onboarding,User reported: New employee onboarding. Department: Operations. Impact: Multiple users.,Access Management,Medium,Resolved,2024-03-09 06:38:12,2024-03-09 15:38:12,2024-03-11 06:38:12,48,Carol White,Sales,Workaround provided while permanent fix is pending.,4,7,False,False,tenant_acme
TKT-11433,Application crashes on startup,User reported: Application crashes on startup. Department: HR. Impact: Single user.,Software,Medium,Open,2024-06-16 05:56:44,2024-06-16 16:56:44,,,,Legal,,,1,False,True,tenant_initech
TKT-11434,Printer offline,User reported: Printer offline. Department: Legal. Impact: Single user.,Printing,Critical,Resolved,2023-05-01 03:33:41,2023-05-01 12:33:41,2023-05-01 10:33:41,7,Bob Martinez,Legal,Issue resolved by restarting the service.,4,1,False,False,tenant_initech
TKT-11435,New employee onboarding,User reported: New employee onboarding. Department: Operations. Impact: Multiple users.,Access Management,Low,Resolved,2023-04-02 23:32:25,2023-04-03 03:32:25,2023-04-05 03:32:25,52,Carol White,Engineering,Workaround provided while permanent fix is pending.,4,5,False,True,tenant_acme
TKT-11436,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Department-wide.,Cloud,Medium,Resolved,2023-11-23 18:50:51,2023-11-24 00:50:51,2023-11-25 04:50:51,34,Frank Davis,Operations,Issue resolved by restarting the service.,4,8,False,True,tenant_acme
TKT-11437,Suspicious email received,User reported: Suspicious email received. Department: Finance. Impact: Multiple users.,Security,Medium,Resolved,2023-09-08 19:22:41,2023-09-09 06:22:41,2023-09-09 23:22:41,28,Alice Johnson,Sales,Third-party vendor engaged for resolution.,5,4,False,False,tenant_globex
TKT-11438,Slow network speed,User reported: Slow network speed. Department: Finance. Impact: Company-wide.,Network,Critical,Resolved,2023-10-13 13:23:23,2023-10-13 14:23:23,2023-10-13 15:23:23,2,Frank Davis,Engineering,Escalated to L2 support for further investigation.,2,4,False,True,tenant_acme
TKT-11439,Email bouncing back,User reported: Email bouncing back. Department: Engineering. Impact: Single user.,Email,Low,Resolved,2023-12-11 20:11:34,2023-12-12 06:11:34,2023-12-14 22:11:34,74,Frank Davis,Operations,Third-party vendor engaged for resolution.,5,8,True,False,tenant_acme
TKT-11440,Database backup failed,User reported: Database backup failed. Department: IT. Impact: Multiple users.,Database,Medium,In Progress,2023-10-05 09:57:15,2023-10-05 16:57:15,,,Frank Davis,Legal,,,7,False,True,tenant_acme
TKT-11441,Cannot send large attachments,User reported: Cannot send large attachments. Department: Legal. Impact: Single user.,Email,Medium,Resolved,2023-04-15 15:13:26,2023-04-15 21:13:26,2023-04-17 07:13:26,40,Emma Brown,Operations,Software reinstalled and patched to latest version.,4,3,False,False,tenant_acme
TKT-11442,Mouse not responding,User reported: Mouse not responding. Department: Finance. Impact: Department-wide.,Hardware,Critical,Resolved,2023-11-02 15:25:26,2023-11-03 03:25:26,2023-11-02 17:25:26,2,Frank Davis,Finance,Configuration updated and verified working.,2,4,False,False,tenant_acme
TKT-11443,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Legal. Impact: Company-wide.,Email,Medium,Resolved,2023-02-23 13:44:30,2023-02-23 14:44:30,2023-02-25 07:44:30,42,David Lee,HR,Hardware replaced under warranty.,3,7,False,False,tenant_globex
TKT-11444,Application crashes on startup,User reported: Application crashes on startup. Department: Engineering. Impact: Company-wide.,Software,High,Resolved,2023-09-26 06:17:32,2023-09-26 11:17:32,2023-09-27 04:17:32,22,Frank Davis,Sales,Escalated to L2 support for further investigation.,4,2,False,True,tenant_globex
TKT-11445,VPN not working,User reported: VPN not working. Department: Engineering. Impact: Department-wide.,Network,Low,Resolved,2023-05-09 14:43:29,2023-05-09 16:43:29,2023-05-12 17:43:29,75,Bob Martinez,Legal,Hardware replaced under warranty.,3,8,False,True,tenant_initech
TKT-11446,Role change request,User reported: Role change request. Department: Sales. Impact: Multiple users.,Access Management,Low,Resolved,2024-03-12 20:52:41,2024-03-13 05:52:41,2024-03-16 05:52:41,81,David Lee,Finance,User credentials reset and access restored.,2,1,False,False,tenant_initech
TKT-11447,AWS instance not responding,User reported: AWS instance not responding. Department: Operations. Impact: Company-wide.,Cloud,High,Resolved,2024-03-22 17:20:55,2024-03-23 01:20:55,2024-03-22 22:20:55,5,David Lee,IT,"Issue was user error, provided training.",4,7,False,False,tenant_acme
TKT-11448,VPN not working,User reported: VPN not working. Department: Legal. Impact: Multiple users.,Network,High,Closed,2023-09-01 11:05:11,2023-09-01 14:05:11,2023-09-01 14:05:11,3,Frank Davis,Engineering,User credentials reset and access restored.,3,1,True,False,tenant_initech
TKT-11449,Remote access denied,User reported: Remote access denied. Department: Operations. Impact: Company-wide.,VPN,Low,Resolved,2024-03-06 02:12:52,2024-03-06 12:12:52,2024-03-08 23:12:52,69,Alice Johnson,Finance,Configuration updated and verified working.,3,5,False,True,tenant_globex
TKT-11450,Cannot connect to database,User reported: Cannot connect to database. Department: Legal. Impact: Company-wide.,Database,Low,In Progress,2024-04-24 01:38:19,2024-04-24 07:38:19,,,David Lee,Finance,,,3,False,True,tenant_acme
TKT-11451,Paper jammed,User reported: Paper jammed. Department: Engineering. Impact: Company-wide.,Printing,Medium,In Progress,2023-07-11 07:58:40,2023-07-11 17:58:40,,,Frank Davis,Finance,,,6,False,False,tenant_globex
TKT-11452,Remote access denied,User reported: Remote access denied. Department: IT. Impact: Multiple users.,VPN,High,In Progress,2023-07-24 01:14:08,2023-07-24 13:14:08,,,Carol White,Finance,,,2,False,False,tenant_globex
TKT-11453,Access denied to table,User reported: Access denied to table. Department: Finance. Impact: Company-wide.,Database,Medium,In Progress,2023-11-07 04:03:15,2023-11-07 08:03:15,,,Bob Martinez,IT,,,5,False,False,tenant_globex
TKT-11454,Keyboard not working,User reported: Keyboard not working. Department: IT. Impact: Department-wide.,Hardware,Medium,Resolved,2024-06-17 07:51:18,2024-06-17 19:51:18,2024-06-18 00:51:18,17,Emma Brown,Operations,Workaround provided while permanent fix is pending.,5,8,False,False,tenant_acme
TKT-11455,Application crashes on startup,User reported: Application crashes on startup. Department: Operations. Impact: Single user.,Software,Low,In Progress,2023-08-13 20:55:04,2023-08-14 05:55:04,,,Bob Martinez,IT,,,6,True,True,tenant_acme
TKT-11456,Paper jammed,User reported: Paper jammed. Department: Finance. Impact: Multiple users.,Printing,Low,In Progress,2023-07-08 21:44:24,2023-07-09 04:44:24,,,David Lee,Sales,,,7,False,True,tenant_acme
TKT-11457,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Department-wide.,VPN,Medium,Open,2023-03-02 06:52:17,2023-03-02 09:52:17,,,,Finance,,,8,True,False,tenant_initech
TKT-11458,Printer offline,User reported: Printer offline. Department: Finance. Impact: Department-wide.,Printing,High,Closed,2023-04-21 21:45:33,2023-04-22 00:45:33,2023-04-22 06:45:33,9,Frank Davis,Engineering,User credentials reset and access restored.,1,7,True,True,tenant_acme
TKT-11459,Suspicious email received,User reported: Suspicious email received. Department: Engineering. Impact: Department-wide.,Security,Critical,Resolved,2023-05-24 17:00:47,2023-05-24 20:00:47,2023-05-24 18:00:47,1,Bob Martinez,Finance,Escalated to L2 support for further investigation.,1,5,False,True,tenant_globex
TKT-11460,Calendar invites not working,User reported: Calendar invites not working. Department: IT. Impact: Single user.,Email,Low,Open,2023-01-29 11:32:40,2023-01-29 18:32:40,,,,Operations,,,4,False,False,tenant_acme
TKT-11461,Cannot install software,User reported: Cannot install software. Department: HR. Impact: Multiple users.,Software,Low,Open,2023-04-17 02:58:09,2023-04-17 03:58:09,,,,Finance,,,7,False,True,tenant_acme
TKT-11462,New employee onboarding,User reported: New employee onboarding. Department: Sales. Impact: Single user.,Access Management,Low,In Progress,2023-02-28 15:54:00,2023-02-28 19:54:00,,,Bob Martinez,Engineering,,,3,False,False,tenant_initech
TKT-11463,Outlook not syncing,User reported: Outlook not syncing. Department: Finance. Impact: Multiple users.,Email,Low,Resolved,2023-06-16 17:52:26,2023-06-16 21:52:26,2023-06-19 01:52:26,56,Carol White,HR,Workaround provided while permanent fix is pending.,4,5,False,False,tenant_globex
TKT-11464,Outlook not syncing,User reported: Outlook not syncing. Department: Engineering. Impact: Single user.,Email,Low,Resolved,2023-05-15 13:50:59,2023-05-16 01:50:59,2023-05-18 19:50:59,78,Emma Brown,Finance,User credentials reset and access restored.,4,8,False,False,tenant_globex
TKT-11465,SSO not working,User reported: SSO not working. Department: Legal. Impact: Single user.,Access Management,Medium,In Progress,2024-05-09 18:05:51,2024-05-10 00:05:51,,,Frank Davis,HR,,,7,False,False,tenant_globex
TKT-11466,New employee onboarding,User reported: New employee onboarding. Department: Sales. Impact: Company-wide.,Access Management,Medium,Closed,2023-07-27 18:46:04,2023-07-28 01:46:04,2023-07-29 01:46:04,31,Carol White,IT,Hardware replaced under warranty.,4,6,False,False,tenant_globex
TKT-11467,Role change request,User reported: Role change request. Department: Engineering. Impact: Multiple users.,Access Management,Low,Resolved,2023-05-04 16:42:32,2023-05-04 22:42:32,2023-05-07 02:42:32,58,Bob Martinez,Sales,"Issue was user error, provided training.",4,3,False,False,tenant_acme
TKT-11468,Query running slowly,User reported: Query running slowly. Department: IT. Impact: Multiple users.,Database,Medium,Resolved,2023-10-29 13:38:24,2023-10-30 00:38:24,2023-10-30 03:38:24,14,David Lee,Legal,Network settings reconfigured.,2,4,False,False,tenant_acme
TKT-11469,Data corruption detected,User reported: Data corruption detected. Department: Legal. Impact: Single user.,Database,Medium,Resolved,2024-03-02 01:19:02,2024-03-02 08:19:02,2024-03-03 21:19:02,44,Frank Davis,Sales,Configuration updated and verified working.,3,8,False,False,tenant_initech
TKT-11470,Printer offline,User reported: Printer offline. Department: Operations. Impact: Multiple users.,Printing,Low,Closed,2023-11-19 13:23:26,2023-11-20 01:23:26,2023-11-24 03:23:26,110,David Lee,IT,Issue resolved by restarting the service.,2,1,False,False,tenant_globex
TKT-11471,Error code 0x80070057,User reported: Error code 0x80070057. Department: Legal. Impact: Company-wide.,Software,Medium,In Progress,2023-02-15 18:32:54,2023-02-16 03:32:54,,,Frank Davis,IT,,,3,False,False,tenant_initech
TKT-11472,Suspicious email received,User reported: Suspicious email received. Department: Legal. Impact: Company-wide.,Security,Critical,Escalated,2023-04-13 09:12:28,2023-04-13 16:12:28,,,Bob Martinez,Finance,,,5,False,False,tenant_initech
TKT-11473,Error code 0x80070057,User reported: Error code 0x80070057. Department: Operations. Impact: Multiple users.,Software,Low,Resolved,2024-06-29 16:07:55,2024-06-30 04:07:55,2024-07-01 18:07:55,50,Emma Brown,Legal,"Issue was user error, provided training.",3,1,False,False,tenant_initech
TKT-11474,Access denied to table,User reported: Access denied to table. Department: Engineering. Impact: Department-wide.,Database,Low,Resolved,2024-05-31 11:27:01,2024-05-31 21:27:01,2024-06-02 10:27:01,47,David Lee,IT,"Issue was user error, provided training.",4,8,True,False,tenant_initech
TKT-11475,Print quality poor,User reported: Print quality poor. Department: HR. Impact: Department-wide.,Printing,Medium,Resolved,2023-06-19 16:13:06,2023-06-20 02:13:06,2023-06-20 06:13:06,14,Alice Johnson,IT,Network settings reconfigured.,2,5,True,True,tenant_acme
TKT-11476,Account locked out,User reported: Account locked out. Department: Engineering. Impact: Department-wide.,Security,Critical,In Progress,2023-07-31 09:42:59,2023-07-31 18:42:59,,,Alice Johnson,Finance,,,1,False,True,tenant_initech
TKT-11477,Cannot connect to internet,User reported: Cannot connect to internet. Department: IT. Impact: Company-wide.,Network,Medium,In Progress,2023-12-04 05:20:08,2023-12-04 06:20:08,,,Carol White,Sales,,,2,True,True,tenant_globex
TKT-11478,Application crashes on startup,User reported: Application crashes on startup. Department: Sales. Impact: Single user.,Software,Medium,Closed,2023-04-27 21:56:09,2023-04-28 09:56:09,2023-04-29 07:56:09,34,Alice Johnson,Sales,"Issue was user error, provided training.",1,4,False,False,tenant_acme
TKT-11479,Possible malware detected,User reported: Possible malware detected. Department: IT. Impact: Multiple users.,Security,High,Closed,2024-01-25 20:55:00,2024-01-26 02:55:00,2024-01-26 06:55:00,10,Bob Martinez,IT,Network settings reconfigured.,1,8,True,False,tenant_initech
TKT-11480,Monitor flickering,User reported: Monitor flickering. Department: Legal. Impact: Company-wide.,Hardware,Medium,Open,2024-02-27 04:25:00,2024-02-27 06:25:00,,,,HR,,,3,True,False,tenant_initech
TKT-11481,Cannot connect to database,User reported: Cannot connect to database. Department: Finance. Impact: Single user.,Database,Medium,Resolved,2023-04-16 03:16:12,2023-04-16 05:16:12,2023-04-16 21:16:12,18,Bob Martinez,Legal,Workaround provided while permanent fix is pending.,4,5,False,False,tenant_globex
TKT-11482,Mouse not responding,User reported: Mouse not responding. Department: Finance. Impact: Company-wide.,Hardware,Critical,Resolved,2023-06-15 12:58:14,2023-06-15 16:58:14,2023-06-15 19:58:14,7,Emma Brown,IT,User credentials reset and access restored.,5,2,True,False,tenant_globex
TKT-11483,New employee onboarding,User reported: New employee onboarding. Department: Engineering. Impact: Multiple users.,Access Management,Critical,In Progress,2024-05-25 18:56:59,2024-05-25 20:56:59,,,Carol White,Finance,,,1,True,False,tenant_acme
TKT-11484,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Operations. Impact: Department-wide.,Cloud,Low,Resolved,2023-09-15 11:32:16,2023-09-15 17:32:16,2023-09-18 18:32:16,79,Carol White,HR,Software reinstalled and patched to latest version.,2,8,False,True,tenant_acme
TKT-11485,License expired,User reported: License expired. Department: Sales. Impact: Department-wide.,Software,Medium,Closed,2023-08-08 19:25:20,2023-08-09 02:25:20,2023-08-10 08:25:20,37,David Lee,Sales,Hardware replaced under warranty.,5,4,True,True,tenant_globex
TKT-11486,Mouse not responding,User reported: Mouse not responding. Department: HR. Impact: Department-wide.,Hardware,High,In Progress,2024-05-03 07:13:20,2024-05-03 13:13:20,,,Emma Brown,Finance,,,3,False,False,tenant_initech
TKT-11487,Printer jam,User reported: Printer jam. Department: IT. Impact: Department-wide.,Hardware,Medium,In Progress,2023-05-02 05:12:44,2023-05-02 12:12:44,,,Alice Johnson,Operations,,,1,True,True,tenant_globex
TKT-11488,Cannot connect to database,User reported: Cannot connect to database. Department: IT. Impact: Company-wide.,Database,Low,Closed,2023-06-22 19:22:13,2023-06-22 21:22:13,2023-06-26 12:22:13,89,Alice Johnson,IT,Network settings reconfigured.,4,1,False,True,tenant_globex
TKT-11489,Software update failed,User reported: Software update failed. Department: Finance. Impact: Multiple users.,Software,Low,Resolved,2023-04-20 07:11:05,2023-04-20 10:11:05,2023-04-22 07:11:05,48,Bob Martinez,HR,Workaround provided while permanent fix is pending.,2,3,False,False,tenant_acme
TKT-11490,Cannot connect to database,User reported: Cannot connect to database. Department: Sales. Impact: Department-wide.,Database,Low,In Progress,2024-02-21 08:41:49,2024-02-21 09:41:49,,,Alice Johnson,Finance,,,2,True,False,tenant_globex
TKT-11491,VPN slow performance,User reported: VPN slow performance. Department: Engineering. Impact: Single user.,VPN,Low,Closed,2023-03-31 23:04:44,2023-04-01 05:04:44,2023-04-02 12:04:44,37,Bob Martinez,Finance,Third-party vendor engaged for resolution.,2,3,False,True,tenant_globex
TKT-11492,Cannot connect to database,User reported: Cannot connect to database. Department: Sales. Impact: Multiple users.,Database,High,Resolved,2024-05-11 18:11:56,2024-05-11 19:11:56,2024-05-11 21:11:56,3,Bob Martinez,Sales,Issue resolved by restarting the service.,1,1,False,True,tenant_initech
TKT-11493,Database backup failed,User reported: Database backup failed. Department: Finance. Impact: Company-wide.,Database,Medium,Resolved,2023-07-08 10:06:30,2023-07-08 19:06:30,2023-07-10 02:06:30,40,David Lee,Legal,Third-party vendor engaged for resolution.,3,3,True,False,tenant_acme
TKT-11494,Driver installation failed,User reported: Driver installation failed. Department: Engineering. Impact: Multiple users.,Printing,Low,Resolved,2024-04-18 23:45:25,2024-04-19 07:45:25,2024-04-23 23:45:25,120,Emma Brown,Sales,Escalated to L2 support for further investigation.,2,2,False,False,tenant_initech
TKT-11495,Split tunnel configuration,User reported: Split tunnel configuration. Department: Sales. Impact: Department-wide.,VPN,High,Resolved,2023-07-06 01:33:01,2023-07-06 07:33:01,2023-07-06 13:33:01,12,David Lee,Legal,Software reinstalled and patched to latest version.,5,5,True,False,tenant_globex
TKT-11496,Software update failed,User reported: Software update failed. Department: Engineering. Impact: Department-wide.,Software,High,Resolved,2023-01-01 12:21:12,2023-01-01 18:21:12,2023-01-02 10:21:12,22,Bob Martinez,Sales,"Issue was user error, provided training.",5,7,True,False,tenant_acme
TKT-11497,WiFi drops frequently,User reported: WiFi drops frequently. Department: IT. Impact: Single user.,Network,Medium,In Progress,2023-09-15 12:42:58,2023-09-15 19:42:58,,,Carol White,HR,,,8,False,True,tenant_acme
TKT-11498,Email bouncing back,User reported: Email bouncing back. Department: Engineering. Impact: Single user.,Email,Low,Closed,2023-02-23 16:20:35,2023-02-24 01:20:35,2023-02-24 23:20:35,31,Carol White,HR,Third-party vendor engaged for resolution.,4,3,False,False,tenant_globex
TKT-11499,Data corruption detected,User reported: Data corruption detected. Department: HR. Impact: Multiple users.,Database,High,In Progress,2024-01-23 12:07:00,2024-01-23 17:07:00,,,Bob Martinez,HR,,,5,True,True,tenant_globex
TKT-11500,Printer jam,User reported: Printer jam. Department: Finance. Impact: Department-wide.,Hardware,Medium,Resolved,2023-04-08 21:09:54,2023-04-09 03:09:54,2023-04-09 20:09:54,23,David Lee,Finance,"Issue was user error, provided training.",1,7,False,False,tenant_initech
TKT-11501,Outlook not syncing,User reported: Outlook not syncing. Department: Engineering. Impact: Multiple users.,Email,Low,Resolved,2023-05-06 22:43:25,2023-05-07 08:43:25,2023-05-08 05:43:25,31,Carol White,Engineering,"Issue was user error, provided training.",3,6,False,False,tenant_acme
TKT-11502,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Operations. Impact: Multiple users.,Cloud,Medium,In Progress,2023-04-19 04:43:50,2023-04-19 16:43:50,,,Emma Brown,Sales,,,2,False,False,tenant_acme
TKT-11503,Split tunnel configuration,User reported: Split tunnel configuration. Department: Operations. Impact: Multiple users.,VPN,Medium,Closed,2023-05-02 22:12:47,2023-05-03 00:12:47,2023-05-04 01:12:47,27,Carol White,Engineering,User credentials reset and access restored.,5,3,False,False,tenant_initech
TKT-11504,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Legal. Impact: Multiple users.,Security,Medium,Escalated,2023-01-04 20:21:14,2023-01-05 06:21:14,,,Bob Martinez,Sales,,,1,False,False,tenant_globex
TKT-11505,VPN not working,User reported: VPN not working. Department: Engineering. Impact: Multiple users.,Network,Low,Open,2023-04-28 11:00:54,2023-04-28 15:00:54,,,,Finance,,,4,False,False,tenant_globex
TKT-11506,Mouse not responding,User reported: Mouse not responding. Department: Operations. Impact: Single user.,Hardware,Low,Resolved,2023-02-17 23:55:36,2023-02-18 06:55:36,2023-02-19 22:55:36,47,Bob Martinez,HR,Software reinstalled and patched to latest version.,4,5,False,True,tenant_initech
TKT-11507,GCP billing alert,User reported: GCP billing alert. Department: IT. Impact: Department-wide.,Cloud,Medium,Resolved,2024-04-10 19:15:27,2024-04-11 01:15:27,2024-04-12 18:15:27,47,Frank Davis,Legal,User credentials reset and access restored.,2,4,True,False,tenant_initech
TKT-11508,Remote access denied,User reported: Remote access denied. Department: Legal. Impact: Multiple users.,VPN,High,In Progress,2024-02-20 03:19:44,2024-02-20 11:19:44,,,Alice Johnson,Legal,,,2,False,False,tenant_acme
TKT-11509,New employee onboarding,User reported: New employee onboarding. Department: Finance. Impact: Single user.,Access Management,Medium,Escalated,2023-03-04 08:31:02,2023-03-04 14:31:02,,,Bob Martinez,Engineering,,,8,False,True,tenant_acme
TKT-11510,Cannot access shared drive,User reported: Cannot access shared drive. Department: Operations. Impact: Single user.,Network,Medium,Closed,2023-05-05 08:52:16,2023-05-05 20:52:16,2023-05-06 12:52:16,28,Emma Brown,IT,Configuration updated and verified working.,2,4,True,True,tenant_globex
TKT-11511,VPN slow performance,User reported: VPN slow performance. Department: HR. Impact: Department-wide.,VPN,Critical,Open,2024-06-11 23:30:28,2024-06-12 03:30:28,,,,HR,,,3,False,False,tenant_acme
TKT-11512,Cannot find printer on network,User reported: Cannot find printer on network. Department: Engineering. Impact: Department-wide.,Printing,Low,Closed,2024-03-30 23:36:48,2024-03-31 06:36:48,2024-04-02 23:36:48,72,Bob Martinez,Operations,Escalated to L2 support for further investigation.,1,5,False,False,tenant_globex
TKT-11513,Suspicious email received,User reported: Suspicious email received. Department: Legal. Impact: Multiple users.,Security,Low,Resolved,2023-02-01 02:26:39,2023-02-01 14:26:39,2023-02-04 12:26:39,82,Frank Davis,IT,User credentials reset and access restored.,2,5,False,False,tenant_initech
TKT-11514,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Company-wide.,Printing,Medium,In Progress,2023-10-23 03:30:58,2023-10-23 14:30:58,,,Emma Brown,HR,,,8,False,False,tenant_initech
TKT-11515,Keyboard not working,User reported: Keyboard not working. Department: Legal. Impact: Company-wide.,Hardware,Critical,In Progress,2023-06-13 08:26:58,2023-06-13 14:26:58,,,Bob Martinez,Engineering,,,7,False,False,tenant_acme
TKT-11516,Calendar invites not working,User reported: Calendar invites not working. Department: Finance. Impact: Department-wide.,Email,High,Resolved,2023-06-21 03:13:47,2023-06-21 07:13:47,2023-06-21 10:13:47,7,Bob Martinez,Operations,Software reinstalled and patched to latest version.,4,6,False,False,tenant_globex
TKT-11517,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Legal. Impact: Department-wide.,Email,Medium,In Progress,2024-02-15 20:03:36,2024-02-16 08:03:36,,,Carol White,Legal,,,2,True,False,tenant_globex
TKT-11518,License expired,User reported: License expired. Department: Sales. Impact: Department-wide.,Software,Critical,Resolved,2023-01-05 12:22:21,2023-01-05 14:22:21,2023-01-05 19:22:21,7,Bob Martinez,Legal,Issue resolved by restarting the service.,4,3,False,False,tenant_initech
TKT-11519,Two-factor auth not working,User reported: Two-factor auth not working. Department: Sales. Impact: Multiple users.,VPN,Critical,Resolved,2024-04-08 22:03:03,2024-04-09 03:03:03,2024-04-09 06:03:03,8,Frank Davis,Finance,Configuration updated and verified working.,1,3,True,False,tenant_globex
TKT-11520,AWS instance not responding,User reported: AWS instance not responding. Department: Finance. Impact: Department-wide.,Cloud,Low,In Progress,2023-05-25 12:09:26,2023-05-25 20:09:26,,,Frank Davis,Sales,,,8,False,False,tenant_acme
TKT-11521,Cannot find printer on network,User reported: Cannot find printer on network. Department: IT. Impact: Department-wide.,Printing,Medium,Resolved,2024-06-26 05:47:50,2024-06-26 13:47:50,2024-06-27 03:47:50,22,Emma Brown,Engineering,Configuration updated and verified working.,2,4,False,False,tenant_initech
TKT-11522,Cannot access shared drive,User reported: Cannot access shared drive. Department: Legal. Impact: Company-wide.,Network,High,In Progress,2024-06-26 17:01:29,2024-06-26 18:01:29,,,David Lee,HR,,,7,False,False,tenant_initech
TKT-11523,Cannot send large attachments,User reported: Cannot send large attachments. Department: Sales. Impact: Department-wide.,Email,Low,Escalated,2023-01-04 08:59:00,2023-01-04 11:59:00,,,David Lee,Legal,,,5,False,False,tenant_acme
